Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROE % Adjusted to Book Value,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Research & Development,Other Operating Expense,Operating Income,  Interest Income,  Interest Expense,Net Interest Income,Other Income (Expense),  Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,  Cash And Cash Equivalents,  Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",  Accounts Receivable,  Notes Receivable,  Other Current Receivables,Total Receivables,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,  Land And Improvements,  Buildings And Improvements,"  Machinery, Furniture, Equipment",  Construction In Progress,  Other Gross PPE,"Gross Property, Plant and Equipment",  Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,  Goodwill,Other Long Term Assets,Total Assets,  Accounts Payable,  Total Tax Payable,  Other Current Payables,  Current Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,  Current Deferred Revenue,  Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,  Long-Term Debt,  Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Other Stockholders Equity,Total Stockholders Equity,Minority Interest,Total Equity,  Net Income,  Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",  Change In Receivables,  Change In Inventory,  Change In Prepaid Assets,  Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date,Number of Shareholders,Number of Employees,Forex Rate (USD/JPY),Insider Shares Owned,Institution Shares Held,Insider Ownership %,Institutional Ownership %,Price-to-Net-Current-Asset-Value,Price-to-Net-Net-Working-Capital,Price-to-Graham-Number,Price-to-Intrinsic-Value-DCF (Earnings Based),Price-to-Intrinsic-Value-DCF (FCF Based),Price-to-Earnings-Power-Value,Price-to-Intrinsic-Value-Projected-FCF,Price-to-Peter-Lynch-Fair-Value,Price-to-Median-PB-Value,Price-to-Median-PS-Value,Price-to-Net-Cash
201309,39.938,5.925,3.97,2.787,2.787,11.32,1.743,5.962,1.162,82.527,82.527,96.704,128.03,13.22,8.53,4.6,22.04,5.94,5.03,0.14,18.81,9.42,6.98,4.36,1.137,0.35,0.397,12.41,0.165,0.417,102.98,37.07,33.87,99.78,2.69,0.81,0.301,"63,321.90","51,409.45","11,912.46","5,944.39",0,0,"5,968.07",201.26,-51.95,149.31,125.562,-229.17,"6,242.94","-2,288.58",36.66,"4,648.37",0,"4,419.20",0,2.789,2.787,"1,585.49","3,099.69","9,394.58","17,571.85","21,513.92","39,085.77","71,459.57",0,"3,435.04","74,894.61",0,0,0,0,"19,004.29","19,004.29","14,000.00","146,984.67","84,083.07","13,129.54","39,894.65","100,511.12","2,913.58","33,175.47","189,624.35","-117,531.13","72,093.23",0,0,"82,351.68","385,512.64","20,883.48","3,589.30","7,433.90","22,299.98","54,206.65","71,302.07",0,0,0,"9,287.47","134,796.19","81,924.87",0,"81,924.87","7,885.82","15,992.55","3,646.72","244,246.15",0,"4,002.12","136,072.81",490.364,"5,557.85","-11,357.93",0,"134,765.21","6,501.29","141,266.50","4,419.20",0,"4,648.37","3,099.69",0,0,0,0,"1,901.42",247.132,0,0,-444.441,"9,452.17","-6,689.27","1,982.17",0,0,"-10,391.35","6,510.09",0,0,"-3,886.57","-12,474.93",16.228,0,0,"5,442.39",0,-209.636,"5,248.98","2,226.22","-6,689.27","2,762.91",14.05,11.31,1.55,1.55,26.85,6.25,0.84,0.59,1.36,10.2,16.34,6.12,21.35,19.93,1.89,"202,862.26","327,506.83",-133.58,-68.01,-96.29,85.87,113.25,216.05,131.26,-125.94,1.81,7,-2.6,0.668,6.76,1.09,0.95,114.88,132.93,120.47,-0.01,-8.61,33.71,13.48,23.71,"1,584.44","1,584.49",0.69,11/29/13,11/28/14,0,0,99.21,0,0,0,0,0,0,0.98,0,0,0,1.49,0.59,0,1.13,0
201312,40.142,6.118,4.173,3.203,3.203,12.08,0.77,4.632,0,84.252,84.252,99.866,121.92,14.93,10.3,5.23,23.02,6.16,4.56,0.14,18.8,9.12,7.98,1.92,1.152,0.351,0.404,12.32,0.164,0,105.73,31.82,32.9,106.81,2.77,0.81,0.293,"63,648.21","51,683.68","11,964.54","6,160.28",0,0,"5,804.26",342.142,-53.963,288.179,470.056,-338.585,"6,562.50","-2,008.00",30.6,"5,417.50",0,"5,078.91",0,3.205,3.203,"1,585.59","3,084.69","9,701.15","17,817.45","16,718.77","34,536.22","73,745.68",0,"3,203.00","76,948.68",0,0,0,0,"18,259.49","18,259.49","13,269.59","143,013.98","90,177.69","12,689.85","39,055.86","99,641.26","2,751.18","35,202.67","189,340.82","-116,464.18","72,876.64",0,0,"85,562.70","391,631.01","18,023.67","4,172.78","7,024.44","21,723.55","50,944.44","75,005.83",0,0,0,"10,312.46","136,262.73","83,248.73",0,"83,248.73","7,720.84","17,263.08","3,278.47","247,773.85",0,"3,837.72","133,571.07","5,488.24","5,329.59","-10,877.92",0,"137,348.69","6,508.48","143,857.16","5,078.91",0,"5,417.50","3,084.69",0,0,0,0,"-1,149.73",638.827,0,0,-646.192,"7,345.09","-6,124.79","1,862.10",0,0,"-7,950.85","8,596.79",0,0,"-4,064.46","-7,681.21",13.416,0,0,"2,933.38","-1,990.95",-177.711,778.127,442.007,"-6,124.79","1,220.30",11.06,10.09,1.45,1.45,23.67,5.93,0.82,0.33,1.37,9.15,13.58,7.36,21.51,20.15,1.98,"193,202.97","327,267.50",-138.67,-72.64,-100.43,85.08,113.29,275.55,149.11,-119.38,1.8,7,-2.58,0.694,6.26,1.05,0.92,107.56,122.11,114.89,-0.01,0.14,325.35,91.73,33.57,"1,584.59","1,584.67",0.74,2/28/14,2/27/15,0,0,103.46,0,0,0,0,0,0,0.82,0,0,0,1.43,0.44,0,1.08,0
201403,40.483,4.68,2.606,1.83,1.83,12.97,1.115,5.663,1.967,86.76,86.76,100.665,112.9,8.33,6.41,2.92,14.21,4.51,4.11,0.11,18.85,6.64,4.52,2.75,1.128,0.349,0.394,12.15,0.161,1.075,106.47,37.88,32.21,100.8,2.83,0.81,0.286,"64,192.05","52,094.86","12,097.19","7,835.61",0,0,"4,261.58",213.818,-42.105,171.713,-342.996,-674.09,"4,090.30","-1,200.71",29.36,"3,576.51",0,"2,902.42",0,1.831,1.83,"1,585.64","3,288.37","7,420.77","19,945.09","21,761.72","41,706.81","74,899.39",0,"3,431.54","78,330.93","4,659.09","2,522.32",0,"11,332.50",0,"18,513.91","15,032.32","153,583.96","89,846.26","12,840.01","39,802.18","101,439.67","2,800.20","36,247.59","193,129.64","-118,463.48","74,666.17",0,0,"86,805.66","404,902.05","21,626.23","5,812.31","8,260.99","22,602.81","58,302.35","76,026.20",0,0,0,"9,122.27","143,450.82","83,515.26",0,"83,515.26","7,500.70","17,704.27","4,020.22","256,191.27",0,"3,879.73","137,935.94","5,160.87","5,387.05","-10,979.79",0,"141,383.81","7,326.98","148,710.78","2,902.42",0,"3,576.51","3,288.37",0,0,0,0,"3,677.10","-1,246.00",0,0,-315.831,"8,980.15","-7,212.26","1,757.58",0,0,"-11,552.49","6,861.25",0,0,427.694,"-9,718.22",14.706,0,0,"2,572.44",0,-2.931,"2,584.21","1,846.14","-7,212.26","1,767.89",10.13,8.7,1.3,1.3,19.1,5.07,0.72,0.24,1.23,8.53,12.87,7.77,22.77,18.28,2.77,"178,932.95","307,974.31",-139.95,-71.81,-101.12,89.84,114.42,278.53,149.62,-108.48,1.75,8,-2.7,0.681,6.21,1.07,0.94,101.21,124.41,105.13,-0.01,4.12,-12.5,-10.84,42.16,"1,584.84","1,584.88",0.66,6/24/14,6/24/16,"613,646.00","338,875.00",102.34,0,0,0,0,0,0,0.75,0,0,0,1.26,0.41,0,0.99,0
201406,39.49,6.746,4.794,3.632,3.632,11.72,0.49,5.411,0,88.506,88.506,101.926,119.66,16.13,11.95,5.68,25.93,6.71,4.17,0.1,20.27,10.84,9.2,1.24,1.121,0.355,0.398,12.52,0.154,0,105.79,37.64,34.59,102.74,2.64,0.8,0.302,"62,615.19","49,921.91","12,693.28","5,906.02",0,0,"6,787.27",455.435,-38.349,417.086,357.907,-288.136,"7,562.26","-2,547.18",33.68,"6,047.08",0,"5,758.94",0,3.634,3.632,"1,585.60","3,096.17","10,696.78","21,310.90","21,476.99","42,787.89","72,594.96",0,"3,657.33","76,252.29",0,0,0,0,"19,329.81","19,329.81","14,224.88","152,594.86","90,063.76","12,878.79","40,114.61","100,995.98","3,130.32","38,050.74","195,170.44","-119,084.26","76,086.18",0,0,"87,433.33","406,178.12","20,590.67","2,339.86","7,529.88","23,263.09","53,723.49","76,910.01",0,0,0,"9,671.31","140,304.81","84,634.85",0,"84,634.85","7,733.20","17,881.65","4,165.17","254,719.68",0,"3,890.25","139,792.51","4,916.28","5,386.38","-9,819.10",0,"144,166.32","7,292.12","151,458.44","5,758.94",0,"6,047.08","3,096.17",0,0,0,0,-11.464,262.858,0,0,-815.654,"8,578.98","-7,802.05","1,913.17",0,0,"-7,379.69","7,748.98",0,0,"-1,318.62","-6,838.21",3.233,0,0,"3,158.90","-3,105.70",-289.028,-232.602,"1,508.17","-7,802.05",776.933,10.44,10.21,1.35,1.35,29.21,5.52,0.75,0.23,1.26,8.59,12.98,7.7,22.88,18.46,2.61,"189,652.72","319,592.07",-138.32,-71.49,-100.32,91.63,113.64,286.64,151.02,-109.35,1.79,6,-2.7,0.667,5.05,1.09,0.95,176.99,119.66,104.52,0,-2.7,-0.42,2.29,44.56,"1,584.91","1,584.93",0.72,8/29/14,8/31/15,0,"342,872.00",102.063,0,0,0,0,0,0,0.79,0,0,0,1.31,0.42,0,1.05,0
201409,38.608,6.332,4.376,3.175,3.175,9.03,0.085,4.569,1.286,88.444,88.444,103.535,117.53,13.93,10.47,4.93,23.12,6.18,4.07,0.13,19.87,10.06,8.22,0.22,1.141,0.353,0.403,11.92,0.15,0.405,107.97,38.8,35.96,105.13,2.54,0.8,0.316,"61,018.07","48,893.05","12,125.02","5,988.52",0,0,"6,136.50",247.241,-51.71,195.53,531.763,-234.907,"6,863.80","-2,174.69",31.68,"5,252.91",0,"5,018.00",0,3.177,3.175,"1,580.46","3,092.64","10,008.15","21,496.92","21,243.83","42,740.75","72,199.08",0,"3,537.60","75,736.68",0,0,0,0,"19,203.10","19,203.10","13,663.48","151,344.01","90,005.47","12,366.80","38,821.84","98,406.56","3,632.72","40,959.94","194,187.85","-116,822.87","77,364.98",0,0,"88,860.94","407,575.40","20,791.84","3,112.97","6,891.41","21,614.97","52,411.18","80,476.98",0,0,0,"9,557.41","142,445.57","83,768.33",0,"83,768.33","7,492.12","18,478.33","4,249.09","256,433.43",0,"3,696.04","136,669.08","8,252.34","5,102.63","-9,717.72",0,"144,002.37","7,139.60","151,141.97","5,018.00",0,"5,252.91","3,092.64",0,0,0,0,"-1,147.82",287.818,0,0,-264.648,"7,220.90","-7,086.92","1,804.00",0,0,"-5,492.88","4,385.70",0,0,"-2,083.49","-8,473.58",-3.072,"-1,563.45",0,"3,651.51",0,-195.335,"1,889.65",636.97,"-7,086.92",133.981,10.51,13.02,1.33,1.33,51.12,6.15,0.78,0.27,1.33,8.84,13.22,7.56,22.56,19.26,2.77,"186,447.24","318,787.45",-139.21,-73.08,-101.35,90.44,112.7,279.7,153.5,-112.12,1.74,7,-2.6,0.671,4.75,1.06,0.93,118.67,119.11,107.38,-0.09,-3.33,13.91,6.87,38.25,"1,579.69","1,586.38",0.46,11/28/14,11/30/15,0,0,107.426,0,0,0,0,0,0,0.77,0,0,0,1.3,0.42,0,1.04,0
201412,38.009,6.484,4.526,3.181,3.181,7.15,-0.686,3.638,0,84.824,84.824,102.574,125.48,14.33,9.68,5.03,23.84,6.16,4.25,0.15,20.25,10.64,8.37,-1.81,1.18,0.349,0.412,12.18,0.15,0,107.3,34.45,35.31,108.16,2.58,0.8,0.309,"60,088.99","47,918.46","12,170.53","5,777.15",0,0,"6,393.39",367.967,-61.245,306.721,393.737,-297.193,"7,093.85","-2,481.60",34.98,"5,325.78",0,"5,028.58",0,3.182,3.181,"1,580.91","3,095.82","10,250.91","20,098.05","17,954.78","38,052.83","70,660.21",0,"3,318.22","73,978.43",0,0,0,0,"17,882.30","17,882.30","12,695.76","142,609.31","86,670.18","11,268.60","35,928.39","92,009.68","3,954.73","42,089.89","185,251.29","-109,744.74","75,506.55",0,0,"86,773.89","391,559.94","18,089.62","1,870.39","6,379.01","20,692.36","47,031.38","77,664.15",0,0,0,"10,031.32","134,726.85","83,663.73",0,"83,663.73","6,956.47","18,693.58","3,975.27","248,015.90",0,"3,327.51","126,078.11","13,049.71","4,600.02","-10,317.11",0,"136,738.24","6,805.80","143,544.04","5,028.58",0,"5,325.78","3,095.82",0,0,0,0,"-2,517.28",217.937,0,0,-370.607,"5,751.64","-6,836.43","1,779.98",0,0,"-4,589.85","5,724.37",0,0,"-1,521.16","-5,443.09",0,"-1,561.12",0,"3,389.02","-1,994.21",-156.759,-323.072,-14.515,"-6,836.43","-1,084.78",11.82,17.55,1.48,1.48,165.49,7.35,0.9,0.43,1.49,9.57,14.2,7.04,21.52,22.22,2.59,"197,353.69","330,762.06",-137.82,-73.46,-100.56,94.11,111.18,265.35,150.18,-113.3,1.73,7,-2.56,0.655,4.76,1.06,0.93,104.39,130.46,95.15,0.86,-5.31,-0.7,5.98,27.22,"1,580.08","1,572.79",0.76,2/27/15,2/29/16,0,"343,716.00",119.323,0,0,0,0,0,0,0.84,0,0,0,1.33,0.47,0,1.13,0
201503,37.565,4.932,2.867,2.359,2.359,9.06,1.92,7.114,2.006,86.528,86.528,100.184,139.89,10.74,6.63,3.76,15.23,6.46,4.08,0.13,18.86,8.93,6.27,5.11,1.13,0.352,0.398,11.32,0.15,0.85,107.4,38.08,33.89,103.21,2.69,0.81,0.301,"59,129.84","47,978.45","11,151.38","5,870.92",0,0,"5,280.46",250.609,-50.617,199.993,"-1,018.51",-369.294,"4,461.94",-861.875,19.32,"4,077.73",0,"3,708.43",0,2.36,2.359,"1,574.06","3,251.30","7,763.86","18,975.59","24,348.45","43,324.05","69,592.23",0,"3,494.41","73,086.64","4,167.03","2,243.57",0,"11,344.52",0,"17,755.11","14,814.40","148,980.20","85,747.99","11,253.13","35,573.38","90,912.60","4,829.22","43,191.23","185,759.56","-108,549.06","77,210.50",0,0,"84,506.59","396,445.27","20,022.41","2,897.03","7,583.51","22,166.01","52,668.96","74,451.01",0,0,0,"9,360.49","136,480.45","83,179.84",0,"83,179.84","7,311.74","19,091.15","3,802.90","249,866.07",0,"3,297.91","129,507.14","12,272.53","4,543.85","-10,178.75",0,"139,442.67","7,136.52","146,579.20","3,708.43",0,"4,077.73","3,251.30",0,0,0,0,"5,141.76",-918.971,0,0,-354.119,"11,197.70","-8,174.84","2,022.66",0,0,"-10,825.65","6,129.27",0,0,"-2,073.91","-12,922.48",0,53.566,0,"1,320.63",0,-0.889,"1,373.30",-351.47,"-8,174.84","3,022.86",12.19,15.44,1.62,1.62,80.43,7.18,0.97,0.52,1.52,9.57,14.2,7.04,21.53,24.53,2.35,"220,104.33","344,845.56",-135.81,-70.75,-99.09,112.51,109,271.15,155.04,-112.27,1.79,7,-2.56,0.666,5.16,1.09,0.96,104.32,145.86,121.82,-0.04,-7.21,28.87,5.38,23.63,"1,573.08","1,573.41",0.44,6/24/15,6/23/17,0,"344,109.00",120.395,0,0,0,0,0,0,0.9,0,0,0,1.24,0.52,0,1.28,0
201506,35.878,6.322,4.363,3.319,3.319,9.47,0.337,5.768,0,86.336,86.336,101.022,133.75,15.01,9.68,5.28,22.84,6.34,4.1,0.09,20.47,10.82,9.25,0.94,1.143,0.352,0.403,11.69,0.143,0,109.74,37.12,36.11,108.73,2.53,0.8,0.315,"56,480.17","44,917.78","11,562.39","5,451.74",0,0,"6,110.65",431.027,-35.532,395.494,325.966,-257.116,"6,832.11","-2,165.86",31.7,"5,481.83",0,"5,224.71",0,3.321,3.319,"1,574.21","3,083.82","9,951.46","18,490.79","21,128.53","39,619.31","67,926.84",0,"3,184.56","71,111.40",0,0,0,0,"17,796.86","17,796.86","18,357.03","146,884.60","84,820.97","11,012.83","35,100.50","90,775.94","3,998.74","44,894.51","185,782.52","-107,381.56","78,400.96",0,0,"84,510.60","394,617.13","18,271.45","2,005.31","6,620.82","22,569.40","49,466.98","76,075.01",0,0,0,"9,817.32","135,359.31","82,891.59",0,"82,891.59","7,113.57","19,294.32","3,901.35","248,560.14",0,"3,209.30","128,072.81","13,251.70","4,424.20","-9,892.35",0,"139,065.66","6,991.33","146,057.00","5,224.71",0,"5,481.83","3,083.82",0,0,0,0,819.642,326.16,0,0,-631.368,"9,080.08","-8,549.02","2,190.12",0,0,"-3,036.40","6,754.39",0,0,"-5,877.91","-8,518.83",16.15,0,0,"2,661.59","-3,179.41",-229.4,-731.07,-169.821,"-8,549.02",531.06,11.59,14.12,1.55,1.55,81.96,6.58,0.93,0.46,1.5,9.37,14,7.14,21.53,23.07,2.46,"210,466.33","340,014.24",-137.22,-71.1,-101.23,110.31,106.44,288.43,152.89,-117.3,1.77,6,-2.54,0.669,5.34,1.09,0.95,171.97,140.83,132.9,-0.01,-9.15,-8.62,-6.29,25.46,"1,573.45","1,573.58",0.26,8/31/15,8/31/16,0,0,123.719,0,0,0,0,0,0,0.87,0,0,0,1.21,0.46,0,1.26,0
201509,37.215,6.54,4.428,3.205,3.205,9.31,-0.851,4.37,1.625,88.972,88.972,104.262,117.28,14.44,10.94,5.1,22.49,7.28,3.61,0.32,21.87,11.65,8.61,-2.29,1.145,0.351,0.402,12.95,0.148,0.507,102.49,38.15,35.62,99.96,2.56,0.78,0.305,"59,125.94","46,196.29","12,929.66","6,043.09",0,0,"6,886.56",247.279,-127.027,120.252,-99.544,-254.046,"6,907.27","-2,067.55",29.93,"5,345.43",0,"5,091.39",0,3.229,3.205,"1,588.77","3,355.70","10,390.00","22,396.21","24,010.58","46,406.79","66,407.64",0,"3,505.34","69,912.98",0,0,0,0,"18,270.74","18,270.74","22,092.66","156,683.17","83,024.55","11,231.01","35,895.92","92,358.26","3,774.56","46,195.78","189,455.53","-109,455.01","80,000.52",0,0,"84,582.71","404,290.94","19,315.23","3,033.84","6,467.96","21,530.95","50,347.98","77,420.45",0,0,0,"9,390.39","137,158.82","84,902.65",0,"84,902.65","7,244.12","18,394.05","7,852.01","255,551.65",0,"3,304.69","136,950.28","9,262.52","4,556.39","-12,251.23",0,"141,822.64","6,916.65","148,739.29","5,091.39",0,"5,345.43","3,355.70",0,0,0,0,"-1,796.90",107.093,0,0,-68.632,"6,942.69","-8,294.56","2,338.78",0,0,"-4,492.18","6,196.08",0,0,"-4,922.10","-9,173.97","3,936.15","-2,045.98",0,"4,637.60",0,-255.07,"6,272.71","4,041.44","-8,294.56","-1,351.86",9.56,12.6,1.32,1.32,156.94,5.51,0.78,0.34,1.3,7.95,11.92,8.39,21.39,19.17,3.1,"182,590.89","308,728.54",-138.78,-70.07,-103.04,100.7,105.45,306.85,155.4,-119.74,1.75,7,-2.65,0.671,5.48,1.14,1.01,54.21,141.86,113.04,1.06,-3.61,0.93,3.28,28.3,"1,570.48","1,556.88",0.56,11/30/15,11/29/16,0,0,120.148,0,0,0,0,0,0,0.75,0,0,0,1.16,0.38,0,1.11,0
201512,38.349,6.438,4.114,3.281,3.281,10.89,0.596,5.791,0,90.339,90.339,104.742,123.04,14.5,10.66,5.12,20.46,6.4,3.27,0.2,19.8,9.84,8.56,1.55,1.133,0.353,0.4,11.85,0.15,0,100.33,33.39,33.54,100.48,2.72,0.8,0.295,"60,343.50","48,398.42","11,945.08","6,007.10",0,0,"5,937.98",427.714,-79.286,348.428,107.814,-291.092,"6,394.22","-1,812.43",28.34,"5,453.79",0,"5,162.70",0,3.322,3.281,"1,573.52","3,656.22","10,129.72","20,440.25","22,418.90","42,859.15","66,350.11",0,"3,452.87","69,802.98",0,0,0,0,"17,303.61","17,303.61","19,494.09","149,459.84","87,711.88","11,202.07","35,620.09","91,780.39","3,771.60","47,904.81","190,278.97","-109,305.10","80,973.86",0,0,"84,065.88","402,211.46","17,711.57","2,116.86","6,503.97","21,618.47","47,950.86","77,548.68",0,0,0,"10,089.71","135,589.26","83,451.66",0,"83,451.66","7,224.80","19,066.75","7,679.63","253,012.09",0,"3,264.27","134,580.76","11,069.70","4,489.78","-11,279.23",0,"142,125.29","7,074.08","149,199.37","5,162.70",0,"5,453.79","3,656.22",0,0,0,0,162.642,332.437,0,0,-492.991,"9,112.10","-8,174.29","2,290.70",0,0,"-8,268.78","6,751.95",0,0,952.917,"-6,447.51",0,"-2,471.28",0,779.981,"-2,569.99",-115.214,"-4,376.50","-1,711.92","-8,174.29",937.806,10.13,11.3,1.36,1.36,61.58,5.35,0.83,0.33,1.35,8.32,12.77,7.83,21.37,20.49,2.95,"189,126.01","317,605.56",-141.32,-74.09,-105.44,100,105.69,303.71,157.23,-120.67,1.75,7,-2.73,0.661,4.95,1.1,0.97,74.89,128.61,117.5,1.27,0.89,3.15,-0.71,30.67,"1,549.39","1,537.11",0.56,2/29/16,2/28/17,0,0,121.635,0,0,0,0,0,0,0.78,0,0,0,1.23,0.41,0,1.16,0
201603,39.743,5.318,3.059,2.445,2.445,11.31,2.191,7.952,2.006,93.865,93.865,105.022,106.32,10.36,9.17,3.68,14.98,5.31,2.98,0.13,19.52,7.86,6.12,5.51,1.092,0.353,0.386,11.72,0.15,0.82,103.57,38.86,32.65,97.36,2.79,0.8,0.288,"61,734.20","49,684.77","12,049.43","7,194.29",0,0,"4,855.15",201.901,-54.024,147.877,-305.769,-210.543,"4,697.26","-1,252.49",26.66,"3,988.20",0,"3,777.66",0,2.478,2.445,"1,553.35","3,510.16","8,261.44","26,028.37","22,521.78","48,550.15","70,067.42",0,"3,997.16","74,064.58","4,183.63","2,351.60",0,"11,719.27",0,"18,254.49","20,374.72","161,243.95","89,181.43","11,979.84","38,181.44","96,919.35","4,551.01","50,053.46","201,685.10","-115,434.59","86,250.51",0,0,"83,291.19","419,967.09","21,158.94","3,040.11","9,211.56","24,139.55","57,550.16","75,453.46",0,0,0,"9,776.98","142,780.60","86,530.75",0,"86,530.75","8,012.91","18,117.93","8,604.04","264,046.23",0,"3,515.84","148,711.48","5,408.30","4,853.92","-14,196.94",0,"148,292.60","7,628.26","155,920.85","3,777.66",0,"3,988.20","3,510.16",0,0,0,0,"5,144.92",-538.077,0,0,247.256,"12,352.46","-8,949.59","2,862.69",0,0,"-2,446.80","8,982.91",0,0,"-2,593.28","-2,144.07",0,"-2,052.21",0,"-2,856.51",0,-0.779,"-4,909.51","5,298.88","-8,949.59","3,402.87",8.09,9.4,1.13,1.13,45.89,4.19,0.66,0.25,1.14,6.98,10.74,9.31,22.28,16.17,3.41,"163,986.91","288,565.07",-144.66,-73.88,-106.95,111.61,107,328.42,160.84,-121.24,1.73,7,-2.79,0.67,1.92,1.13,1,89.87,133.76,102,-0.34,5.8,3.67,7.83,31.95,"1,529.40","1,542.39",0.62,6/24/16,6/25/18,"683,317.00","348,877.00",112.932,0,0,0,0,0,0,0.66,0,0,0,0.95,0.32,0,0.99,0
